"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp5K_bs4B.csv -cnm --socket 1 300",,,,"Date:","20 Jul 2017 14:03:11 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
2.239,3.765,92.890,0.133,0.0,0.972,0.0,0.0,170070016.0,64159744.0,350232576.0,383746048.0,350.0,4.0,6.0,0.0,0.0
1.023,7.928,85.934,0.0,0.0,5.115,129932.0,564.0,170110976.0,64159744.0,350236672.0,383700992.0,350.0,4.0,6.0,0.0,0.0
0.506,9.620,86.329,0.0,0.0,3.544,143585.0,903.0,170094592.0,64159744.0,350236672.0,383717376.0,349.0,3.0,6.0,0.0,0.0
1.061,10.875,84.085,0.0,0.0,3.979,143528.0,1369.0,170143744.0,64159744.0,350236672.0,383668224.0,349.0,3.0,6.0,0.0,0.0
0.789,12.105,84.737,0.263,0.0,2.105,55766.0,408.0,170094592.0,64159744.0,350236672.0,383717376.0,350.0,4.0,6.0,0.0,0.0
0.804,12.601,82.574,0.0,0.0,4.021,132852.0,380.0,170151936.0,64163840.0,350232576.0,383660032.0,350.0,4.0,6.0,0.0,0.0
1.299,8.831,87.273,0.0,0.0,2.597,134970.0,188.0,170606592.0,64163840.0,350236672.0,383201280.0,349.0,3.0,6.0,0.0,0.0
1.020,5.357,87.245,0.0,0.0,6.378,129830.0,853.0,170688512.0,64163840.0,350236672.0,383119360.0,350.0,4.0,6.0,0.0,0.0
0.521,7.292,88.542,0.0,0.0,3.646,143758.0,1094.0,170565632.0,64163840.0,350236672.0,383242240.0,349.0,3.0,6.0,0.0,0.0
1.355,5.149,91.057,0.0,0.0,2.439,130566.0,853.0,170688512.0,64163840.0,350236672.0,383119360.0,350.0,4.0,6.0,0.0,0.0
