"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp5K_bs128B.csv -cnm --socket 1 100",,,,"Date:","17 Jul 2017 09:34:58 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
1.856,6.141,89.865,0.089,0.0,2.048,0.0,0.0,175538176.0,49491968.0,356487168.0,386691072.0,343.0,4.0,6.0,0.0,0.0
1.359,11.685,82.609,0.0,0.0,4.348,792073.0,672.0,175640576.0,49491968.0,356491264.0,386584576.0,342.0,3.0,6.0,0.0,0.0
3.581,11.846,79.614,0.0,0.0,4.959,794596.0,1427.0,174637056.0,49491968.0,356491264.0,387588096.0,342.0,3.0,6.0,0.0,0.0
1.333,12.533,80.800,0.0,0.0,5.333,792256.0,1427.0,174616576.0,49491968.0,356491264.0,387608576.0,342.0,3.0,6.0,0.0,0.0
0.824,19.231,76.099,0.0,0.0,3.846,792172.0,1427.0,174616576.0,49491968.0,356491264.0,387608576.0,342.0,3.0,6.0,0.0,0.0
1.114,17.270,63.510,11.699,0.0,6.407,793036.0,1517.0,174616576.0,49496064.0,356487168.0,387608576.0,343.0,3.0,6.0,0.0,0.0
0.273,15.574,79.781,0.0,0.0,4.372,792698.0,1529.0,174637056.0,49496064.0,356491264.0,387584000.0,343.0,3.0,6.0,0.0,0.0
1.111,10.0,86.111,0.0,0.0,2.778,794440.0,1427.0,174637056.0,49496064.0,356491264.0,387584000.0,343.0,3.0,6.0,0.0,0.0
1.090,11.717,85.014,0.0,0.0,2.180,768236.0,712.0,174620672.0,49496064.0,356491264.0,387600384.0,343.0,4.0,6.0,0.0,0.0
1.133,7.082,88.952,0.0,0.0,2.833,698408.0,937.0,174612480.0,49496064.0,356491264.0,387608576.0,342.0,3.0,6.0,0.0,0.0
