"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp5K_bs2622B.csv -cnm --socket 1 300",,,,"Date:","17 Jul 2017 12:00:12 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
1.635,5.691,90.576,0.072,0.0,2.027,0.0,0.0,175480832.0,54759424.0,357036032.0,380932096.0,350.0,3.0,6.0,0.0,1.0
0.781,4.167,92.188,0.0,0.0,2.865,4102230.0,680.0,175026176.0,54759424.0,357040128.0,381382656.0,351.0,4.0,6.0,0.0,1.0
1.292,7.494,88.372,0.0,0.0,2.842,4113120.0,680.0,176418816.0,54759424.0,357040128.0,379990016.0,351.0,4.0,6.0,0.0,1.0
0.531,5.040,92.042,0.0,0.0,2.387,4091100.0,680.0,176312320.0,54759424.0,357040128.0,380096512.0,351.0,4.0,6.0,0.0,1.0
3.933,1.685,93.539,0.0,0.0,0.843,4066956.0,680.0,176312320.0,54759424.0,357040128.0,380096512.0,351.0,3.0,6.0,0.0,1.0
4.878,1.897,90.244,0.0,0.0,2.981,4081800.0,680.0,175804416.0,54759424.0,357040128.0,380604416.0,352.0,4.0,6.0,0.0,1.0
2.133,6.400,89.867,0.0,0.0,1.600,4103280.0,680.0,175878144.0,54767616.0,357040128.0,380522496.0,352.0,4.0,6.0,0.0,1.0
1.837,4.462,90.026,0.0,0.0,3.675,4078050.0,680.0,175063040.0,54767616.0,357040128.0,381337600.0,351.0,3.0,6.0,0.0,1.0
4.665,1.749,93.003,0.0,0.0,0.583,4062720.0,680.0,176013312.0,54767616.0,357040128.0,380387328.0,352.0,4.0,6.0,0.0,1.0
7.182,7.182,83.425,0.0,0.0,2.210,4075410.0,680.0,176889856.0,54767616.0,357040128.0,379510784.0,352.0,4.0,6.0,0.0,1.0
5.420,10.027,79.404,0.0,0.0,5.149,4106310.0,680.0,176332800.0,54767616.0,357040128.0,380067840.0,351.0,3.0,6.0,0.0,1.0
5.149,13.279,77.236,0.271,0.0,4.065,4060296.0,680.0,175611904.0,54771712.0,357040128.0,380784640.0,352.0,4.0,6.0,0.0,1.0
7.087,7.349,83.465,0.0,0.0,2.100,4001478.0,680.0,175751168.0,54771712.0,357040128.0,380645376.0,352.0,4.0,6.0,0.0,1.0
6.111,1.667,91.389,0.0,0.0,0.833,4090320.0,680.0,176496640.0,54771712.0,357044224.0,379895808.0,351.0,3.0,6.0,0.0,1.0
3.217,3.217,90.080,0.0,0.0,3.485,4089870.0,680.0,176787456.0,54771712.0,357044224.0,379604992.0,352.0,4.0,6.0,0.0,1.0
1.292,5.426,89.664,0.0,0.0,3.618,4032060.0,680.0,176787456.0,54771712.0,357044224.0,379604992.0,352.0,4.0,6.0,0.0,1.0
2.356,6.545,89.005,0.0,0.0,2.094,4032166.0,746.0,176824320.0,54775808.0,357044224.0,379564032.0,351.0,3.0,6.0,0.0,1.0
1.143,0.857,96.0,0.0,0.0,2.0,4127130.0,680.0,177569792.0,54775808.0,357044224.0,378818560.0,352.0,4.0,6.0,0.0,1.0
4.121,1.923,92.582,0.0,0.0,1.374,4020390.0,680.0,176422912.0,54775808.0,357044224.0,379965440.0,352.0,4.0,6.0,0.0,1.0
7.507,4.558,85.255,0.0,0.0,2.681,4126680.0,680.0,175874048.0,54775808.0,357044224.0,380514304.0,351.0,3.0,6.0,0.0,1.0
2.413,5.094,90.080,0.0,0.0,2.413,4133790.0,680.0,175374336.0,54775808.0,357044224.0,381014016.0,352.0,4.0,6.0,0.0,1.0
19.459,9.189,67.838,0.0,0.0,3.514,4051380.0,680.0,185262080.0,54784000.0,357441536.0,370720768.0,356.0,4.0,6.0,0.0,1.0
15.042,10.864,72.981,0.0,0.0,1.114,4075404.0,680.0,181170176.0,54784000.0,357560320.0,374693888.0,356.0,3.0,6.0,0.0,1.0
3.380,10.423,82.817,0.0,0.0,3.380,4124850.0,680.0,175968256.0,54784000.0,357048320.0,380407808.0,353.0,4.0,6.0,0.0,1.0
3.966,9.065,84.986,0.0,0.0,1.983,4132888.0,680.0,177487872.0,54784000.0,357044224.0,378892288.0,353.0,4.0,6.0,0.0,1.0
0.789,9.211,87.105,0.0,0.0,2.895,4141080.0,614.0,177278976.0,54784000.0,357044224.0,379101184.0,352.0,4.0,6.0,0.0,1.0
1.163,2.907,95.349,0.0,0.0,0.581,4134210.0,680.0,177016832.0,54784000.0,357044224.0,379363328.0,351.0,3.0,6.0,0.0,1.0
1.420,2.273,93.182,0.284,0.0,2.841,4093260.0,680.0,177790976.0,54792192.0,357044224.0,378580992.0,352.0,4.0,6.0,0.0,1.0
1.630,2.717,93.750,0.0,0.0,1.902,4095390.0,680.0,177577984.0,54792192.0,357044224.0,378793984.0,352.0,4.0,6.0,0.0,1.0
2.350,5.222,89.034,0.0,0.0,3.394,4124348.0,680.0,177070080.0,54792192.0,357044224.0,379301888.0,351.0,3.0,6.0,0.0,1.0
1.408,5.634,92.113,0.0,0.0,0.845,4140450.0,680.0,177139712.0,54792192.0,357044224.0,379232256.0,352.0,4.0,6.0,0.0,1.0
1.117,1.955,96.089,0.0,0.0,0.838,4120230.0,680.0,177922048.0,54792192.0,357048320.0,378445824.0,352.0,4.0,6.0,0.0,1.0
2.174,1.902,92.935,0.0,0.0,2.989,4086480.0,680.0,177459200.0,54800384.0,357044224.0,378904576.0,351.0,3.0,6.0,0.0,1.0
