"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp2W_bs1B.csv -cnm --socket 1 300",,,,"Date:","16 Jul 2017 12:27:26 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
1.357,7.952,86.913,0.043,0.0,3.735,0.0,0.0,141369344.0,61636608.0,196624384.0,568578048.0,346.0,3.0,6.0,0.0,0.0
1.425,18.234,79.487,0.0,0.0,0.855,439882.0,259.0,141352960.0,61636608.0,196636672.0,568582144.0,347.0,4.0,6.0,0.0,0.0
1.446,10.950,57.231,0.207,0.0,30.165,424288.0,409.0,141389824.0,61640704.0,196636672.0,568541184.0,347.0,4.0,6.0,0.0,0.0
1.416,15.014,79.887,0.0,0.0,3.683,396628.0,0.0,141389824.0,61640704.0,196636672.0,568541184.0,347.0,4.0,6.0,0.0,0.0
1.939,16.620,78.670,0.0,0.0,2.770,394856.0,292.0,141398016.0,61640704.0,196636672.0,568532992.0,346.0,3.0,6.0,0.0,0.0
0.802,11.765,77.005,0.0,0.0,10.428,438236.0,405.0,141357056.0,61640704.0,196636672.0,568573952.0,347.0,4.0,6.0,0.0,0.0
0.785,15.969,74.607,0.524,0.0,8.115,418218.0,185.0,141357056.0,61640704.0,196636672.0,568573952.0,347.0,4.0,6.0,0.0,0.0
1.404,14.888,78.090,0.0,0.0,5.618,415230.0,173.0,141352960.0,61644800.0,196636672.0,568573952.0,347.0,4.0,6.0,0.0,0.0
0.570,16.524,79.202,0.0,0.0,3.704,401222.0,365.0,141352960.0,61644800.0,196636672.0,568573952.0,346.0,4.0,6.0,0.0,0.0
0.867,23.410,70.231,0.0,0.0,5.491,406548.0,684.0,141352960.0,61644800.0,196636672.0,568573952.0,347.0,5.0,6.0,0.0,0.0
1.719,19.484,70.774,0.0,0.0,8.023,405162.0,490.0,141672448.0,61644800.0,196636672.0,568254464.0,348.0,4.0,6.0,0.0,0.0
1.102,20.661,72.727,0.0,0.0,5.510,405652.0,95.0,141631488.0,61644800.0,196636672.0,568295424.0,348.0,4.0,6.0,0.0,0.0
1.671,16.713,76.880,0.0,0.0,4.735,424742.0,275.0,141635584.0,61648896.0,196636672.0,568287232.0,347.0,3.0,6.0,0.0,0.0
