"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp2.5K_bs4096B.csv -cnm --socket 1 300",,,,"Date:","17 Jul 2017 09:03:34 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
1.831,5.686,90.461,0.096,0.0,1.926,0.0,0.0,205729792.0,47468544.0,356691968.0,358318080.0,346.0,4.0,6.0,0.0,1.0
1.989,4.261,92.614,0.0,0.0,1.136,4078252.0,712.0,205586432.0,47468544.0,356704256.0,358449152.0,346.0,4.0,6.0,0.0,1.0
1.695,1.977,92.090,0.0,0.0,4.237,4099778.0,916.0,205336576.0,47468544.0,356704256.0,358699008.0,346.0,4.0,6.0,0.0,1.0
4.098,4.098,88.525,0.0,0.0,3.279,4073964.0,614.0,205873152.0,47468544.0,356704256.0,358162432.0,346.0,4.0,6.0,0.0,1.0
1.852,3.704,91.534,0.0,0.0,2.910,4158460.0,704.0,206426112.0,47468544.0,356704256.0,357609472.0,345.0,3.0,6.0,0.0,1.0
3.053,5.852,87.532,0.0,0.0,3.562,4155804.0,712.0,206827520.0,47468544.0,356704256.0,357208064.0,346.0,4.0,6.0,0.0,1.0
2.755,9.642,87.052,0.0,0.0,0.551,4165740.0,924.0,205148160.0,47476736.0,356704256.0,358879232.0,346.0,4.0,6.0,0.0,1.0
4.286,8.571,84.857,0.0,0.0,2.286,4171630.0,806.0,204980224.0,47476736.0,356708352.0,359043072.0,346.0,4.0,6.0,0.0,1.0
3.081,9.524,84.874,0.0,0.0,2.521,4188952.0,716.0,204795904.0,47476736.0,356712448.0,359223296.0,345.0,3.0,6.0,0.0,1.0
1.648,5.220,90.934,0.0,0.0,2.198,4140538.0,778.0,203386880.0,47476736.0,356712448.0,360632320.0,346.0,4.0,6.0,0.0,1.0
1.292,6.718,90.181,0.0,0.0,1.809,4167492.0,712.0,204365824.0,47476736.0,356712448.0,359653376.0,346.0,4.0,6.0,0.0,1.0
1.657,4.420,92.265,0.0,0.0,1.657,3763488.0,692.0,205070336.0,47484928.0,356712448.0,358940672.0,346.0,4.0,6.0,0.0,1.0
3.109,2.332,94.560,0.0,0.0,0.0,645468.0,712.0,205045760.0,47484928.0,356712448.0,358965248.0,346.0,4.0,6.0,0.0,1.0
4.922,2.073,90.674,0.0,0.0,2.332,2578320.0,614.0,205434880.0,47484928.0,356712448.0,358576128.0,346.0,4.0,6.0,0.0,1.0
2.941,4.545,90.374,0.0,0.0,2.139,4176744.0,680.0,204169216.0,47484928.0,356712448.0,359841792.0,346.0,4.0,6.0,0.0,1.0
