"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp5K_bs8B.csv -cnm --socket 1 100",,,,"Date:","16 Jul 2017 11:03:11 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
1.357,8.084,86.699,0.044,0.0,3.815,0.0,0.0,140144640.0,58601472.0,196104192.0,573358080.0,347.0,4.0,6.0,0.0,0.0
1.508,12.814,79.899,0.0,0.0,5.779,243318.0,817.0,140075008.0,58601472.0,196108288.0,573423616.0,346.0,3.0,6.0,0.0,0.0
0.990,10.149,82.921,0.0,0.0,5.941,241779.0,1307.0,140058624.0,58601472.0,196108288.0,573440000.0,346.0,3.0,6.0,0.0,0.0
0.754,9.296,82.915,0.0,0.0,7.035,243542.0,1307.0,140058624.0,58601472.0,196108288.0,573440000.0,346.0,3.0,6.0,0.0,0.0
0.521,10.938,86.719,0.0,0.0,1.823,242415.0,1307.0,140124160.0,58601472.0,196108288.0,573374464.0,346.0,3.0,6.0,0.0,0.0
0.796,14.324,83.289,0.0,0.0,1.592,242186.0,1307.0,140058624.0,58601472.0,196108288.0,573440000.0,346.0,3.0,6.0,0.0,0.0
0.802,7.487,89.572,0.0,0.0,2.139,242244.0,1307.0,140021760.0,58605568.0,196108288.0,573472768.0,346.0,3.0,6.0,0.0,0.0
0.806,5.914,89.785,0.0,0.0,3.495,240806.0,1307.0,140095488.0,58605568.0,196108288.0,573399040.0,346.0,4.0,6.0,0.0,0.0
0.783,8.094,85.379,0.0,0.0,5.744,233144.0,592.0,140054528.0,58605568.0,196108288.0,573440000.0,347.0,4.0,6.0,0.0,0.0
0.826,8.540,90.358,0.0,0.0,0.275,242494.0,817.0,140013568.0,58605568.0,196108288.0,573480960.0,346.0,3.0,6.0,0.0,0.0
0.556,11.111,87.222,0.0,0.0,1.111,243586.0,1307.0,140083200.0,58605568.0,196112384.0,573407232.0,346.0,3.0,6.0,0.0,0.0
1.381,10.773,86.188,0.276,0.0,1.381,241158.0,1307.0,140075008.0,58613760.0,196112384.0,573407232.0,346.0,3.0,6.0,0.0,0.0
