"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp2W_bs512B.csv -cnm --socket 1 300",,,,"Date:","18 Jul 2017 07:16:26 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
0.949,4.032,93.673,0.055,0.0,1.291,0.0,0.0,132730880.0,45314048.0,302256128.0,487907328.0,342.0,7.0,6.0,0.0,0.0
1.105,7.182,89.779,0.0,0.0,1.934,2558010.0,710.0,133353472.0,45314048.0,302260224.0,487280640.0,342.0,7.0,6.0,0.0,0.0
0.549,0.275,98.626,0.0,0.0,0.549,2643186.0,612.0,133337088.0,45314048.0,302260224.0,487297024.0,342.0,7.0,6.0,0.0,0.0
0.509,3.308,91.603,0.0,0.0,4.580,2629536.0,612.0,133337088.0,45314048.0,302260224.0,487297024.0,342.0,7.0,6.0,0.0,0.0
0.517,4.393,92.765,0.0,0.0,2.326,2692326.0,776.0,133361664.0,45314048.0,302260224.0,487272448.0,342.0,7.0,6.0,0.0,0.0
0.254,8.397,84.478,4.326,0.0,2.545,2630082.0,678.0,133337088.0,45314048.0,302260224.0,487297024.0,342.0,7.0,6.0,0.0,0.0
0.556,0.278,90.833,8.056,0.0,0.278,2664480.0,776.0,133337088.0,45322240.0,302252032.0,487297024.0,342.0,7.0,6.0,0.0,0.0
0.273,0.820,98.087,0.0,0.0,0.820,2645370.0,710.0,133328896.0,45322240.0,302260224.0,487297024.0,342.0,7.0,6.0,0.0,0.0
0.522,5.222,88.773,0.0,0.0,5.483,2690142.0,66.0,133328896.0,45322240.0,302260224.0,487297024.0,342.0,7.0,6.0,0.0,0.0
0.253,6.329,90.380,0.0,0.0,3.038,2645370.0,66.0,133328896.0,45322240.0,302260224.0,487297024.0,342.0,7.0,6.0,0.0,0.0
0.0,4.427,93.229,0.0,0.0,2.344,2673808.0,2000.0,133328896.0,45322240.0,302260224.0,487297024.0,342.0,7.0,6.0,0.0,0.0
1.374,0.275,98.077,0.0,0.0,0.275,2666118.0,612.0,133328896.0,45322240.0,302260224.0,487297024.0,342.0,7.0,6.0,0.0,0.0
1.096,9.041,88.493,0.0,0.0,1.370,2675400.0,776.0,133337088.0,45330432.0,302252032.0,487288832.0,342.0,7.0,6.0,0.0,0.0
0.802,10.963,85.294,0.0,0.0,2.941,2642700.0,988.0,133320704.0,45330432.0,302260224.0,487297024.0,342.0,7.0,6.0,0.0,0.0
1.241,14.392,80.893,0.0,0.0,3.474,2636242.0,678.0,133308416.0,45330432.0,302272512.0,487297024.0,342.0,7.0,6.0,0.0,0.0
1.333,2.933,94.933,0.0,0.0,0.800,2604168.0,678.0,133324800.0,45330432.0,302272512.0,487280640.0,341.0,7.0,6.0,0.0,0.0
1.102,1.653,95.041,0.0,0.0,2.204,2660718.0,678.0,133308416.0,45330432.0,302272512.0,487297024.0,342.0,8.0,6.0,0.0,0.0
1.034,3.876,91.473,0.0,0.0,3.618,2622928.0,612.0,133304320.0,45338624.0,302268416.0,487297024.0,342.0,8.0,6.0,0.0,0.0
1.034,3.618,91.990,0.0,0.0,3.359,2665136.0,1034.0,133304320.0,45338624.0,302268416.0,487297024.0,342.0,7.0,6.0,0.0,0.0
0.761,7.614,90.609,0.0,0.0,1.015,2637180.0,612.0,133308416.0,45338624.0,302272512.0,487288832.0,342.0,6.0,6.0,0.0,0.0
1.102,0.0,98.898,0.0,0.0,0.0,2690688.0,710.0,133308416.0,45338624.0,302272512.0,487288832.0,342.0,6.0,6.0,0.0,0.0
2.432,1.351,94.865,0.0,0.0,1.351,2528260.0,612.0,133308416.0,45338624.0,302272512.0,487288832.0,342.0,6.0,6.0,0.0,0.0
0.775,4.134,92.248,0.0,0.0,2.842,2612572.0,890.0,133300224.0,45346816.0,302272512.0,487288832.0,342.0,7.0,6.0,0.0,0.0
1.005,6.533,89.698,0.0,0.0,2.764,2651162.0,612.0,133300224.0,45346816.0,302272512.0,487288832.0,342.0,6.0,6.0,0.0,0.0
0.802,6.684,90.642,0.0,0.0,1.872,2661936.0,922.0,133300224.0,45346816.0,302272512.0,487288832.0,342.0,6.0,6.0,0.0,0.0
1.695,9.322,88.136,0.0,0.0,0.847,2592618.0,612.0,133300224.0,45346816.0,302272512.0,487288832.0,342.0,6.0,6.0,0.0,0.0
1.370,8.219,86.849,0.274,0.0,3.288,2677780.0,702.0,133406720.0,45346816.0,302272512.0,487182336.0,341.0,6.0,6.0,0.0,0.0
1.105,5.801,90.608,0.0,0.0,2.486,2612610.0,710.0,133292032.0,45355008.0,302272512.0,487288832.0,342.0,7.0,6.0,0.0,0.0
1.269,5.838,90.102,0.0,0.0,2.792,2695056.0,800.0,133292032.0,45355008.0,302272512.0,487288832.0,342.0,7.0,6.0,0.0,0.0
1.070,2.406,95.455,0.0,0.0,1.070,2546544.0,612.0,133300224.0,45355008.0,302272512.0,487280640.0,342.0,7.0,6.0,0.0,0.0
1.370,0.274,98.356,0.0,0.0,0.0,2648100.0,710.0,133341184.0,45355008.0,302272512.0,487239680.0,342.0,7.0,6.0,0.0,0.0
1.023,4.604,86.957,0.0,0.0,7.417,2660196.0,690.0,133271552.0,45355008.0,302276608.0,487305216.0,342.0,7.0,6.0,0.0,0.0
1.282,4.359,90.513,0.0,0.0,3.846,2604266.0,612.0,133287936.0,45355008.0,302276608.0,487288832.0,342.0,7.0,6.0,0.0,0.0
