"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp5K_bs4B.csv -cnm --socket 1 300",,,,"Date:","16 Jul 2017 08:48:53 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
1.589,5.851,90.003,0.052,0.0,2.505,0.0,0.0,139993088.0,54464512.0,195362816.0,578387968.0,348.0,4.0,6.0,0.0,0.0
1.657,11.602,83.702,0.0,0.0,3.039,242888.0,813.0,140275712.0,54464512.0,195366912.0,578101248.0,347.0,3.0,6.0,0.0,0.0
0.662,11.921,64.680,0.0,0.0,22.737,243794.0,1303.0,140017664.0,54464512.0,195366912.0,578359296.0,347.0,3.0,6.0,0.0,0.0
1.408,13.521,81.127,0.0,0.0,3.944,242262.0,1303.0,140009472.0,54464512.0,195366912.0,578367488.0,347.0,3.0,6.0,0.0,0.0
0.831,7.756,82.271,0.0,0.0,9.141,243506.0,1303.0,140042240.0,54464512.0,195366912.0,578334720.0,347.0,3.0,6.0,0.0,0.0
1.081,2.973,89.459,0.0,0.0,6.486,243504.0,1303.0,140042240.0,54464512.0,195366912.0,578334720.0,347.0,3.0,6.0,0.0,0.0
1.344,5.645,87.634,0.269,0.0,5.108,243508.0,1303.0,140042240.0,54472704.0,195358720.0,578334720.0,347.0,3.0,6.0,0.0,0.0
1.096,9.589,88.767,0.0,0.0,0.548,240884.0,1303.0,140132352.0,54472704.0,195358720.0,578244608.0,347.0,3.0,6.0,0.0,0.0
1.078,10.512,86.253,0.0,0.0,2.156,244420.0,1303.0,140034048.0,54472704.0,195366912.0,578334720.0,347.0,4.0,6.0,0.0,0.0
1.355,10.298,87.805,0.0,0.0,0.542,229320.0,588.0,139993088.0,54472704.0,195366912.0,578375680.0,348.0,4.0,6.0,0.0,0.0
0.536,7.239,87.399,0.0,0.0,4.826,241705.0,813.0,140001280.0,54472704.0,195366912.0,578367488.0,347.0,3.0,6.0,0.0,0.0
1.362,6.812,89.373,0.0,0.0,2.452,224142.0,1303.0,139988992.0,54476800.0,195366912.0,578375680.0,347.0,3.0,6.0,0.0,0.0
4.370,5.656,85.347,0.0,0.0,4.627,132798.0,1405.0,140029952.0,54476800.0,195366912.0,578334720.0,347.0,3.0,6.0,0.0,0.0
1.031,9.794,84.536,0.0,0.0,4.639,243458.0,1303.0,140029952.0,54476800.0,195366912.0,578334720.0,347.0,3.0,6.0,0.0,0.0
0.800,12.0,85.600,0.0,0.0,1.600,229462.0,588.0,140128256.0,54476800.0,195366912.0,578236416.0,348.0,4.0,6.0,0.0,0.0
0.524,13.613,78.796,0.0,0.0,7.068,242934.0,813.0,140029952.0,54476800.0,195366912.0,578334720.0,347.0,3.0,6.0,0.0,0.0
1.146,14.613,83.954,0.287,0.0,0.0,243836.0,1303.0,139980800.0,54484992.0,195358720.0,578383872.0,347.0,3.0,6.0,0.0,0.0
2.057,15.167,78.149,0.0,0.0,4.627,243098.0,1303.0,140173312.0,54484992.0,195366912.0,578183168.0,348.0,3.0,6.0,0.0,0.0
1.312,8.136,86.614,0.0,0.0,3.937,243458.0,1303.0,140173312.0,54484992.0,195366912.0,578183168.0,348.0,3.0,6.0,0.0,0.0
1.042,7.031,85.938,0.0,0.0,5.990,243597.0,1303.0,140173312.0,54484992.0,195366912.0,578183168.0,348.0,3.0,6.0,0.0,0.0
0.536,8.043,87.668,0.0,0.0,3.753,244148.0,1303.0,140165120.0,54484992.0,195366912.0,578191360.0,347.0,3.0,6.0,0.0,0.0
1.575,9.711,84.252,0.0,0.0,4.462,243140.0,1483.0,140140544.0,54493184.0,195366912.0,578207744.0,347.0,3.0,6.0,0.0,0.0
1.276,10.459,84.439,0.0,0.0,3.827,241986.0,1303.0,140292096.0,54493184.0,195366912.0,578056192.0,347.0,3.0,6.0,0.0,0.0
1.031,10.567,85.309,0.0,0.0,3.093,231316.0,588.0,140267520.0,54493184.0,195366912.0,578080768.0,348.0,4.0,6.0,0.0,0.0
0.771,9.769,84.576,0.0,0.0,4.884,243210.0,915.0,140263424.0,54493184.0,195371008.0,578080768.0,347.0,3.0,6.0,0.0,0.0
1.020,8.163,82.653,0.0,0.0,8.163,244959.0,1951.0,140263424.0,54493184.0,195371008.0,578080768.0,347.0,3.0,6.0,0.0,0.0
1.269,7.360,83.503,0.0,0.0,7.868,243182.0,1519.0,140259328.0,54497280.0,195371008.0,578080768.0,347.0,3.0,6.0,0.0,0.0
1.247,10.723,82.294,0.0,0.0,5.736,239488.0,1723.0,140386304.0,54497280.0,195371008.0,577953792.0,347.0,3.0,6.0,0.0,0.0
1.072,15.013,80.161,0.0,0.0,3.753,249386.0,1507.0,140386304.0,54497280.0,195371008.0,577953792.0,347.0,3.0,6.0,0.0,0.0
1.081,15.946,80.270,0.0,0.0,2.703,246444.0,1987.0,140386304.0,54497280.0,195371008.0,577953792.0,347.0,3.0,6.0,0.0,0.0
1.337,12.834,82.888,0.0,0.0,2.941,243661.0,1711.0,140386304.0,54497280.0,195371008.0,577953792.0,347.0,3.0,6.0,0.0,0.0
0.794,10.582,80.423,6.349,0.0,1.852,243544.0,1641.0,140382208.0,54497280.0,195375104.0,577953792.0,348.0,4.0,6.0,0.0,0.0
1.070,10.428,64.973,21.123,0.0,2.406,229048.0,188.0,140378112.0,54501376.0,195375104.0,577953792.0,347.0,3.0,6.0,0.0,0.0
0.815,6.793,88.859,0.0,0.0,3.533,243734.0,1825.0,140378112.0,54501376.0,195375104.0,577953792.0,347.0,3.0,6.0,0.0,0.0
1.093,6.831,90.437,0.0,0.0,1.639,243504.0,1723.0,140345344.0,54501376.0,195375104.0,577986560.0,347.0,3.0,6.0,0.0,0.0
0.840,4.762,92.157,0.0,0.0,2.241,243089.0,1519.0,140378112.0,54501376.0,195375104.0,577953792.0,347.0,3.0,6.0,0.0,0.0
