"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp2.5K_bs512B.csv -cnm --socket 1 300",,,,"Date:","21 Jul 2017 08:45:23 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
2.923,3.581,92.390,0.181,0.0,0.925,0.0,0.0,141070336.0,50622464.0,378880000.0,397635584.0,344.0,4.0,6.0,0.0,0.0
0.785,4.712,91.361,0.0,0.0,3.141,2209732.0,1942748.0,141172736.0,50622464.0,378884096.0,397529088.0,345.0,4.0,6.0,0.0,0.0
0.279,7.821,89.944,0.0,0.0,1.955,2367904.0,1784913.0,141209600.0,50622464.0,378884096.0,397492224.0,344.0,3.0,6.0,0.0,0.0
0.261,5.222,89.817,0.0,0.0,4.700,2231906.0,1802879.0,141209600.0,50622464.0,378884096.0,397492224.0,345.0,4.0,6.0,0.0,0.0
0.265,6.878,91.270,0.0,0.0,1.587,2319218.0,1921542.0,141144064.0,50622464.0,378884096.0,397557760.0,344.0,3.0,6.0,0.0,0.0
0.0,2.688,93.548,0.269,0.0,3.495,2265840.0,1931774.0,141164544.0,50626560.0,378884096.0,397533184.0,345.0,4.0,6.0,0.0,0.0
0.268,4.290,92.493,0.0,0.0,2.949,2698920.0,1952582.0,141082624.0,50626560.0,378884096.0,397615104.0,345.0,4.0,6.0,0.0,0.0
0.0,3.684,93.947,0.0,0.0,2.368,1783620.0,1491240.0,141049856.0,50626560.0,378884096.0,397647872.0,345.0,4.0,6.0,0.0,0.0
0.535,4.813,91.979,0.0,0.0,2.674,2140564.0,1761695.0,141066240.0,50626560.0,378884096.0,397631488.0,344.0,3.0,6.0,0.0,0.0
0.815,10.054,85.870,0.0,0.0,3.261,1885526.0,1617258.0,141099008.0,50626560.0,378884096.0,397598720.0,345.0,4.0,6.0,0.0,0.0
