"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","raspberrypi",,,,"User:","pi"
"Cmdline:","dstat --output /home/pi/Desktop/dstat_communication_attacked_sp2w_bs4B.csv -cnm --socket 1 300",,,,"Date:","21 Jul 2017 12:34:28 UTC"

"total cpu usage",,,,,,"net/total",,"memory usage",,,,"sockets",,,,
"usr","sys","idl","wai","hiq","siq","recv","send","used","buff","cach","free","tot","tcp","udp","raw","frg"
2.426,5.039,90.784,0.136,0.0,1.615,0.0,0.0,152055808.0,62545920.0,380108800.0,373497856.0,350.0,4.0,6.0,0.0,0.0
1.401,19.328,72.269,0.0,0.0,7.003,431018.0,141174.0,152166400.0,62545920.0,380116992.0,373379072.0,350.0,4.0,6.0,0.0,0.0
1.156,21.098,75.145,0.0,0.0,2.601,421318.0,131530.0,152182784.0,62545920.0,380116992.0,373362688.0,350.0,4.0,6.0,0.0,0.0
0.862,15.517,79.885,0.287,0.0,3.448,414982.0,124216.0,152174592.0,62545920.0,380116992.0,373370880.0,349.0,3.0,6.0,0.0,0.0
0.559,13.128,81.564,0.0,0.0,4.749,460648.0,126448.0,152174592.0,62545920.0,380116992.0,373370880.0,350.0,4.0,6.0,0.0,0.0
0.280,10.084,84.594,0.0,0.0,5.042,388662.0,157005.0,152117248.0,62545920.0,380116992.0,373428224.0,349.0,4.0,6.0,0.0,0.0
1.370,12.877,80.0,0.0,0.0,5.753,418498.0,133428.0,152125440.0,62545920.0,380116992.0,373420032.0,350.0,5.0,6.0,0.0,0.0
1.389,11.667,82.222,0.0,0.0,4.722,387252.0,156050.0,152059904.0,62545920.0,380116992.0,373485568.0,350.0,4.0,6.0,0.0,0.0
1.127,12.113,74.366,8.169,0.0,4.225,423362.0,123920.0,152625152.0,62545920.0,380116992.0,372920320.0,349.0,3.0,6.0,0.0,0.0
0.275,12.672,81.818,0.0,0.0,5.234,425692.0,146282.0,152584192.0,62545920.0,380116992.0,372961280.0,350.0,4.0,6.0,0.0,0.0
0.811,15.405,80.0,0.0,0.0,3.784,410348.0,137780.0,152584192.0,62545920.0,380116992.0,372961280.0,350.0,4.0,6.0,0.0,0.0
1.635,15.804,79.837,0.0,0.0,2.725,431814.0,145390.0,152584192.0,62545920.0,380116992.0,372961280.0,350.0,4.0,6.0,0.0,0.0
1.370,12.877,80.822,0.0,0.0,4.932,414212.0,142680.0,152543232.0,62545920.0,380116992.0,373002240.0,349.0,3.0,6.0,0.0,0.0
0.822,17.534,77.808,0.0,0.0,3.836,394240.0,157555.0,152580096.0,62550016.0,380116992.0,372961280.0,350.0,4.0,6.0,0.0,0.0
1.401,21.849,72.269,0.0,0.0,4.482,409242.0,131630.0,152580096.0,62550016.0,380116992.0,372961280.0,349.0,3.0,6.0,0.0,0.0
1.425,21.937,71.795,0.0,0.0,4.843,427768.0,127685.0,152612864.0,62550016.0,380116992.0,372928512.0,350.0,4.0,6.0,0.0,0.0
1.393,15.599,79.109,0.0,0.0,3.900,421522.0,136564.0,152678400.0,62550016.0,380116992.0,372862976.0,350.0,4.0,6.0,0.0,0.0
1.630,12.772,82.065,0.0,0.0,3.533,377304.0,169918.0,152571904.0,62550016.0,380116992.0,372969472.0,349.0,3.0,6.0,0.0,0.0
0.570,11.396,84.900,0.0,0.0,3.134,391318.0,149205.0,152707072.0,62550016.0,380116992.0,372834304.0,350.0,4.0,6.0,0.0,0.0
0.557,14.763,82.173,0.279,0.0,2.228,413782.0,147940.0,152690688.0,62558208.0,380116992.0,372842496.0,349.0,3.0,6.0,0.0,0.0
0.840,12.045,83.754,0.0,0.0,3.361,382184.0,173895.0,152682496.0,62558208.0,380116992.0,372850688.0,349.0,3.0,6.0,0.0,0.0
1.374,11.538,83.242,0.0,0.0,3.846,345851.0,189015.0,152875008.0,62558208.0,380116992.0,372658176.0,349.0,4.0,6.0,0.0,0.0
1.412,8.192,87.571,0.0,0.0,2.825,306558.0,175100.0,152690688.0,62558208.0,380116992.0,372842496.0,350.0,4.0,6.0,0.0,0.0
0.809,12.129,83.019,0.0,0.0,4.043,334016.0,221401.0,152698880.0,62558208.0,380116992.0,372834304.0,349.0,3.0,6.0,0.0,0.0
1.087,12.228,81.522,0.272,0.0,4.891,347340.0,172635.0,152719360.0,62562304.0,380116992.0,372809728.0,349.0,3.0,6.0,0.0,0.0
1.370,14.521,80.274,0.0,0.0,3.836,413436.0,147560.0,152735744.0,62562304.0,380116992.0,372793344.0,350.0,4.0,6.0,0.0,0.0
1.404,16.573,77.528,0.0,0.0,4.494,404704.0,122445.0,152711168.0,62562304.0,380116992.0,372817920.0,349.0,3.0,6.0,0.0,0.0
1.108,22.161,70.914,0.0,0.0,5.817,399264.0,142304.0,152702976.0,62562304.0,380116992.0,372826112.0,350.0,4.0,6.0,0.0,0.0
0.571,18.0,74.571,0.0,0.0,6.857,397340.0,156540.0,152702976.0,62562304.0,380116992.0,372826112.0,350.0,4.0,6.0,0.0,0.0
0.820,11.202,79.508,0.0,0.0,8.470,411292.0,133280.0,152735744.0,62562304.0,380116992.0,372793344.0,350.0,4.0,6.0,0.0,0.0
1.087,11.957,78.804,0.0,0.0,8.152,440178.0,135466.0,152723456.0,62562304.0,380121088.0,372801536.0,349.0,3.0,6.0,0.0,0.0
1.075,12.097,79.301,0.0,0.0,7.527,452526.0,138265.0,152723456.0,62562304.0,380121088.0,372801536.0,349.0,3.0,6.0,0.0,0.0
0.831,9.141,80.609,0.0,0.0,9.418,443885.0,131530.0,152674304.0,62562304.0,380121088.0,372850688.0,350.0,4.0,6.0,0.0,0.0
0.843,10.674,81.742,0.0,0.0,6.742,461652.0,128765.0,152600576.0,62562304.0,380121088.0,372924416.0,349.0,4.0,6.0,0.0,0.0
1.087,13.315,78.804,0.0,0.0,6.793,454298.0,122878.0,152666112.0,62562304.0,380121088.0,372858880.0,350.0,4.0,6.0,0.0,0.0
0.551,12.121,79.339,0.0,0.0,7.989,469499.0,117845.0,152666112.0,62562304.0,380121088.0,372858880.0,350.0,4.0,6.0,0.0,0.0
0.556,14.167,81.111,0.0,0.0,4.167,451807.0,128090.0,152662016.0,62566400.0,380121088.0,372858880.0,349.0,3.0,6.0,0.0,0.0
0.568,11.932,83.523,0.0,0.0,3.977,401878.0,144620.0,152662016.0,62566400.0,380121088.0,372858880.0,350.0,4.0,6.0,0.0,0.0
0.802,16.043,78.610,0.0,0.0,4.545,446936.0,134133.0,152629248.0,62566400.0,380121088.0,372891648.0,350.0,4.0,6.0,0.0,0.0
1.420,20.455,75.568,0.0,0.0,2.557,385634.0,151272.0,152731648.0,62566400.0,380125184.0,372785152.0,350.0,4.0,6.0,0.0,0.0
